Data,Venda,Produto,Ano,Mes,Faturamento
2020-03-02,11740.803592327175,Produto A,2020,3,26186.404772374088
2020-03-03,20702.83653350337,Produto A,2020,3,45454.7755959029
2020-03-04,19677.36790505744,Produto A,2020,3,43250.01804474415
2020-03-05,20582.571046717694,Produto A,2020,3,45196.2047993137
2020-03-06,24012.906192782968,Produto A,2020,3,52571.42536335404
2020-03-07,9134.704244554192,Produto A,2020,3,20583.291174662176
2020-03-08,17902.979303980454,Produto A,2020,3,39435.082552428634
2020-03-09,21293.413593960682,Produto A,2020,3,46724.516275886126
2020-03-10,18316.94399394684,Produto A,2020,3,40325.10663585636
2020-03-11,14478.699302969912,Produto A,2020,3,32072.880550255974
2020-03-12,23713.612487063056,Produto A,2020,3,51927.943896056226
2020-03-13,21321.562499618358,Produto A,2020,3,46785.03642305013
2020-03-14,16279.737535404282,Produto A,2020,3,35945.112749989865
2020-03-15,21474.861506243928,Produto A,2020,3,47114.6292872951
2020-03-16,23522.206276681176,Produto A,2020,3,51516.420543735185
2020-03-17,20224.382291049416,Produto A,2020,3,44426.098974626904
2020-03-18,23437.281805861232,Produto A,2020,3,51333.83293147231
2020-03-19,20519.171107653114,Produto A,2020,3,45059.89493032485
2020-03-20,18606.27491007641,Produto A,2020,3,40947.16810553494
2020-03-21,15518.941113744353,Produto A,2020,3,34309.40044342102
2020-03-22,19855.839701434685,Produto A,2020,3,43633.732406955234
2020-03-23,20987.94346970492,Produto A,2020,3,46067.755508736234
2020-03-24,23741.364356812817,Produto A,2020,3,51987.610416018215
2020-03-25,19737.965827311604,Produto A,2020,3,43380.30357759061
2020-03-26,22050.959049132798,Produto A,2020,3,48353.23900450618
2020-03-27,16305.967464515736,Produto A,2020,3,36001.50709757949
2020-03-28,17041.178210456797,Produto A,2020,3,37582.21020135278
2020-03-29,19757.027231931374,Produto A,2020,3,43421.285597523114
2020-03-30,15942.301005500545,Produto A,2020,3,35219.624210696835
2020-03-31,23516.801262791712,Produto A,2020,3,51504.79976387284
2020-04-01,22075.046530447173,Produto A,2020,4,48405.02708933208
2020-04-02,21331.546888145516,Produto A,2020,4,46806.502858383516
2020-04-03,21573.17266587241,Produto A,2020,4,47325.998280496344
2020-04-04,28369.01598839858,Produto A,2020,4,61937.061423927604
2020-04-05,18309.788680614143,Produto A,2020,4,40309.72271219107
2020-04-06,11310.177206577746,Produto A,2020,4,25260.558043012818
2020-04-07,21009.17279546172,Produto A,2020,4,46113.39855911335
2020-04-08,19999.56169451487,Produto A,2020,4,43942.734692077625
2020-04-09,18113.22306825797,Produto A,2020,4,39887.10664562529
2020-04-10,16249.52736819057,Produto A,2020,4,35880.16089048038
2020-04-11,18429.674331919323,Produto A,2020,4,40567.476862497206
2020-04-12,20936.60725404,Produto A,2020,4,45957.382645056656
2020-04-13,18172.620529404147,Produto A,2020,4,40014.811187089574
2020-04-14,29950.312865356744,Produto A,2020,4,65336.84970938766
2020-04-15,16323.56229820208,Produto A,2020,4,36039.33599000513
2020-04-16,16999.80585466101,Produto A,2020,4,37493.25963639183
2020-04-17,10957.975038341303,Produto A,2020,4,24503.323381304464
2020-04-18,21219.997036687007,Produto A,2020,4,46566.67067774772
2020-04-19,12057.71722368897,Produto A,2020,4,26867.769079801947
2020-04-20,18024.603281167016,Produto A,2020,4,39696.574103379746
2020-04-21,19090.291040375352,Produto A,2020,4,41987.80278567767
2020-04-22,17336.699017978568,Produto A,2020,4,38217.57993752458
2020-04-23,27229.045616916224,Produto A,2020,4,59486.12512524054
2020-04-24,24221.353340914615,Produto A,2020,4,53019.58673183708
2020-04-25,25533.312980258364,Produto A,2020,4,55840.29995642614
2020-04-26,16639.027973058328,Produto A,2020,4,36717.58719094606
2020-04-27,24763.520020638858,Produto A,2020,4,54185.2450932442
2020-04-28,22207.84382322961,Produto A,2020,4,48690.54126881432
2020-04-29,23320.480032654454,Produto A,2020,4,51082.709119077736
2020-04-30,24362.932868282383,Produto A,2020,4,53323.98271567778
2020-05-01,16533.596486325427,Produto A,2020,5,36490.909494470325
2020-05-02,18490.75681124928,Produto A,2020,5,40698.80419305661
2020-05-03,23689.887885766937,Produto A,2020,5,51876.93600326957
2020-05-04,9476.298864381271,Produto A,2020,5,21317.719607290397
2020-05-05,26318.845453595743,Produto A,2020,5,57529.1947741015
2020-05-06,22439.653539398638,Produto A,2020,5,49188.93215857773
2020-05-07,20020.355998932653,Produto A,2020,5,43987.442446575864
2020-05-08,21095.85092925898,Produto A,2020,5,46299.75654677747
2020-05-09,16044.061455431736,Produto A,2020,5,35438.40917804889
2020-05-10,18791.22880706002,Produto A,2020,5,41344.8189840497
2020-05-11,24650.14872641031,Produto A,2020,5,53941.496810652825
2020-05-12,25449.00876819793,Produto A,2020,5,55659.04590049621
2020-05-13,31097.74517235686,Produto A,2020,5,67803.82916943791
2020-05-14,19906.344348227125,Produto A,2020,5,43742.317397558974
2020-05-15,17544.446014107787,Produto A,2020,5,38664.2359792024
2020-05-16,18127.49477760245,Produto A,2020,5,39917.79082071593
2020-05-17,16092.110823839048,Produto A,2020,5,35541.71532012461
2020-05-18,19890.466785998964,Produto A,2020,5,43708.180638768434
2020-05-19,21751.23901724956,Produto A,2020,5,47708.84093595722
2020-05-20,20066.661186650905,Produto A,2020,5,44086.9986001701
2020-05-21,24634.241256489826,Produto A,2020,5,53907.295750323785
2020-05-22,19258.768162568078,Produto A,2020,5,42350.028598392026
2020-05-23,18801.299363905804,Produto A,2020,5,41366.47068126814
2020-05-24,17856.675353484286,Produto A,2020,5,39335.52905886187
2020-05-25,13609.156514012639,Produto A,2020,5,30203.363553997835
2020-05-26,13871.218393793844,Produto A,2020,5,30766.796595527427
2020-05-27,15441.20196022374,Produto A,2020,5,34142.2612633517
2020-05-28,25462.769409525634,Produto A,2020,5,55688.63127935077
2020-05-29,23821.85150247532,Produto A,2020,5,52160.6577791926
2020-05-30,25759.854828227682,Produto A,2020,5,56327.36492956018
2020-05-31,14822.864915438213,Produto A,2020,5,32812.83661706282
2020-06-01,12252.756253264475,Produto A,2020,6,27287.102993389286
2020-06-02,17539.372466658304,Produto A,2020,6,38653.32785218601
2020-06-03,20916.30857131596,Produto A,2020,6,45913.74047719997
2020-06-04,22220.708710635703,Produto A,2020,6,48718.20077673742
2020-06-05,24439.80751011093,Produto A,2020,6,53489.263195609165
2020-06-06,21354.48987006115,Produto A,2020,6,46855.83026950213
2020-06-07,27246.38187384875,Produto A,2020,6,59523.39807764547
2020-06-08,19306.673048968783,Produto A,2020,6,42453.02410415354
2020-06-09,16517.159959111144,Produto A,2020,6,36455.570960959616
2020-06-10,13413.878409402489,Produto A,2020,6,29783.515629086014
2020-06-11,16614.555713294383,Produto A,2020,6,36664.971832453586
2020-06-12,21184.156562379896,Produto A,2020,6,46489.61365798744
2020-06-13,16615.570160291332,Produto A,2020,6,36667.15289349703
2020-06-14,23990.43955268244,Produto A,2020,6,52523.122087137905
2020-06-15,25911.80393239127,Produto A,2020,6,56654.05550351189
2020-06-16,10632.868902884524,Produto A,2020,6,23804.34519007239
2020-06-17,23696.771294010498,Produto A,2020,6,51891.73533099323
2020-06-18,11157.999603006585,Produto A,2020,6,24933.376195334822
2020-06-19,21828.05618256476,Produto A,2020,6,47873.997841384895
2020-06-20,25154.47707934238,Produto A,2020,6,55025.80276945678
2020-06-21,20468.018669628047,Produto A,2020,6,44949.91718857096
2020-06-22,15036.055740254873,Produto A,2020,6,33271.196890418636
2020-06-23,17840.857934717802,Produto A,2020,6,39301.52160851393
2020-06-24,19148.952399327958,Produto A,2020,6,42113.924707425766
2020-06-25,19469.73107348863,Produto A,2020,6,42803.59885687121
2020-06-26,19386.296763302667,Produto A,2020,6,42624.215089971396
2020-06-27,19762.07357159037,Produto A,2020,6,43432.13522778995
2020-06-28,21068.45939759708,Produto A,2020,6,46240.86475370438
2020-06-29,15323.362438917786,Produto A,2020,6,33888.9062925439
2020-06-30,19228.239887324307,Produto A,2020,6,42284.39280661792
2020-07-01,26340.775128237052,Produto A,2020,7,57576.34357458032
2020-07-02,18653.032490504233,Produto A,2020,7,41047.69690345476
2020-07-03,18413.902183653,Produto A,2020,7,40533.56674372461
2020-07-04,24562.917107005516,Produto A,2020,7,53753.948828932516
2020-07-05,9867.893947969853,Produto A,2020,7,22159.649037005845
2020-07-06,24979.769549204677,Produto A,2020,7,54650.18157966071
2020-07-07,17654.108817659122,Produto A,2020,7,38900.01100683777
2020-07-08,20869.27143270845,Produto A,2020,7,45812.61062919383
2020-07-09,20596.13827792164,Produto A,2020,7,45225.37434640218
2020-07-10,24014.57120165039,Produto A,2020,7,52575.005132419
2020-07-11,19125.917225209192,Produto A,2020,7,42064.39908307042
2020-07-12,17467.77584247962,Produto A,2020,7,38499.39511020184
2020-07-13,25450.29699423044,Produto A,2020,7,55661.81558646611
2020-07-14,10655.737778749633,Produto A,2020,7,23853.513273182376
2020-07-15,20289.150094089186,Produto A,2020,7,44565.34975116241
2020-07-16,14761.381292578357,Produto A,2020,7,32680.64682791413
2020-07-17,17130.243511443503,Produto A,2020,7,37773.70059847419
2020-07-18,28332.476993111075,Produto A,2020,7,61858.50258405947
2020-07-19,20026.834477118337,Produto A,2020,7,44001.371174675085
2020-07-20,20995.081576491582,Produto A,2020,7,46083.10243832756
2020-07-21,13009.486062949409,Produto A,2020,7,28914.072084211894
2020-07-22,17261.659578469433,Produto A,2020,7,38056.24514257994
2020-07-23,21001.09189894429,Produto A,2020,7,46096.024631600885
2020-07-24,21640.221080177398,Produto A,2020,7,47470.152371252065
2020-07-25,22699.221679748847,Produto A,2020,7,49747.00366033068
2020-07-26,20241.85671162701,Produto A,2020,7,44463.66897886873
2020-07-27,22336.097002156825,Produto A,2020,7,48966.28560350783
2020-07-28,22040.278927048163,Produto A,2020,7,48330.27674202421
2020-07-29,12814.848739541692,Produto A,2020,7,28495.6018388853
2020-07-30,20356.503116517004,Produto A,2020,7,44710.158749382215
2020-07-31,23309.32572724012,Produto A,2020,7,51058.72736243692
2020-08-01,22591.11447576746,Produto A,2020,8,49514.573171770695
2020-08-02,18738.01040771801,Produto A,2020,8,41230.399425464384
2020-08-03,16953.26890954095,Produto A,2020,8,37393.2052043837
2020-08-04,15690.019825740605,Produto A,2020,8,34677.21967421296
2020-08-05,19678.541793372697,Produto A,2020,8,43252.541904621954
2020-08-06,24785.642713421275,Produto A,2020,8,54232.8088827264
2020-08-07,12322.71143001433,Produto A,2020,8,27437.50662340147
2020-08-08,17542.037411892827,Produto A,2020,8,38659.057484440236
2020-08-09,15603.198080075832,Produto A,2020,8,34490.5529210337
2020-08-10,23379.22838581162,Produto A,2020,8,51209.01807836564
2020-08-11,17968.589108651944,Produto A,2020,8,39576.14363247234
2020-08-12,18306.623861054642,Produto A,2020,8,40302.91835013814
2020-08-13,19331.52373745594,Produto A,2020,8,42506.45308440093
2020-08-14,22007.388733614986,Produto A,2020,8,48259.56282614288
2020-08-15,18622.748447475467,Produto A,2020,8,40982.586210942914
2020-08-16,7901.5820586082955,Produto A,2020,8,17932.078474878497
2020-08-17,22402.980041205577,Produto A,2020,8,49110.08413746265
2020-08-18,21981.733548995053,Produto A,2020,8,48204.404179210025
2020-08-19,19321.054245541898,Produto A,2020,8,42483.94367678574
2020-08-20,15828.492052485384,Produto A,2020,8,34974.934961714236
2020-08-21,21629.19164715269,Produto A,2020,8,47446.43909024894
2020-08-22,21740.11155548377,Produto A,2020,8,47684.916893160764
2020-08-23,18309.067153888467,Produto A,2020,8,40308.171429730864
2020-08-24,19332.404858874823,Produto A,2020,8,42508.347495451526
2020-08-25,16450.167729801742,Produto A,2020,8,36311.5376679444
2020-08-26,19486.50006796719,Produto A,2020,8,42839.65219500012
2020-08-27,13944.265445862737,Produto A,2020,8,30923.847757475545
2020-08-28,21893.96803696861,Produto A,2020,8,48015.70832835317
2020-08-29,16392.75129706985,Produto A,2020,8,36188.09233757084
2020-08-30,21169.93671724254,Produto A,2020,8,46459.04099094212
2020-08-31,14527.909818277683,Produto A,2020,8,32178.68315816768
2020-09-01,17825.16711068706,Produto A,2020,9,39267.786336847836
2020-09-02,19762.622803533653,Produto A,2020,9,43433.316076468014
2020-09-03,13499.772760048176,Produto A,2020,9,29968.18848297424
2020-09-04,20674.197407485968,Produto A,2020,9,45393.20147496549
2020-09-05,18677.243845965117,Produto A,2020,9,41099.751317695656
2020-09-06,13169.880960850707,Produto A,2020,9,29258.921114699682
2020-09-07,14943.899273386245,Produto A,2020,9,33073.06048665109
2020-09-08,22653.685139691952,Produto A,2020,9,49649.10009920836
2020-09-09,23827.04618162735,Produto A,2020,9,52171.82633936946
2020-09-10,19676.089095288935,Produto A,2020,9,43247.26860374187
2019-01-05,31102.214098509765,Produto B,2019,1,56838.476886312514
2019-01-06,30736.94015432877,Produto B,2019,1,56180.983786786725
2019-01-07,30950.508800915904,Produto B,2019,1,56565.40735064357
2019-01-08,32881.40171029512,Produto B,2019,1,60041.01458752615
2019-01-09,27242.370234005386,Produto B,2019,1,49890.75793020463
2019-01-10,31650.774218638115,Produto B,2019,1,57825.88510254354
2019-01-11,29513.723918688378,Produto B,2019,1,53979.19456263402
2019-01-12,29832.22121174594,Produto B,2019,1,54552.48969013763
2019-01-13,29674.75779421121,Produto B,2019,1,54269.055538575114
2019-01-14,29527.57797146087,Produto B,2019,1,54004.1318576245
2019-01-15,27809.30988879008,Produto B,2019,1,50911.24930881708
2019-01-16,30655.161843301095,Produto B,2019,1,56033.782826936906
2019-01-17,33658.6339832007,Produto B,2019,1,61440.03267875619
2019-01-18,30171.66743171396,Produto B,2019,1,55163.492886080065
2019-01-19,30282.203598717835,Produto B,2019,1,55362.45798668704
2019-01-20,28897.343243980697,Produto B,2019,1,52869.70934816019
2019-01-21,30047.818890781837,Produto B,2019,1,54940.565512402245
2019-01-22,31226.190014162716,Produto B,2019,1,57061.633534487824
2019-01-23,29537.48051221793,Produto B,2019,1,54021.956430987215
2019-01-24,29368.76964111601,Produto B,2019,1,53718.27686300375
2019-01-25,31099.1911065896,Produto B,2019,1,56833.03550085621
2019-01-26,28431.548369735352,Produto B,2019,1,52031.27857451857
2019-01-27,30794.790690068206,Produto B,2019,1,56285.11475111771
2019-01-28,31941.22970867081,Produto B,2019,1,58348.704984602395
2019-01-29,33030.736105650874,Produto B,2019,1,60309.81649916651
2019-01-30,30102.51872730784,Produto B,2019,1,55039.02521814905
2019-01-31,33046.17882716975,Produto B,2019,1,60337.61339790049
2019-02-01,35610.82091688681,Produto B,2019,2,64953.9691593912
2019-02-02,31101.0113469999,Produto B,2019,2,56836.311933594756
2019-02-03,30608.580359602773,Produto B,2019,2,55949.936156279924
2019-02-04,32636.20625668912,Produto B,2019,2,59599.66277103536
2019-02-05,35598.662835503914,Produto B,2019,2,64932.084612901985
2019-02-06,33152.95778490999,Produto B,2019,2,60529.81552183291
2019-02-07,31979.499630197817,Produto B,2019,2,58417.590843351005
2019-02-08,36760.87687856985,Produto B,2019,2,67024.06989042067
2019-02-09,33950.686177406635,Produto B,2019,2,61965.72662832688
2019-02-10,28159.692172896343,Produto B,2019,2,51541.937420208356
2019-02-11,34017.882034933435,Produto B,2019,2,62086.67917187512
2019-02-12,34468.458200900444,Produto B,2019,2,62897.71627061574
2019-02-13,33814.554260714875,Produto B,2019,2,61720.68917828171
2019-02-14,34312.265603405234,Produto B,2019,2,62616.56959512436
2019-02-15,33164.08760014295,Produto B,2019,2,60549.84918925224
2019-02-16,30385.47461310601,Produto B,2019,2,55548.34581258575
2019-02-17,32490.2034792477,Produto B,2019,2,59336.857771640796
2019-02-18,31213.381879649038,Produto B,2019,2,57038.578892363206
2019-02-19,31241.975711216768,Produto B,2019,2,57090.04778918512
2019-02-20,30508.351503478763,Produto B,2019,2,55769.52421525671
2019-02-21,34318.43302584339,Produto B,2019,2,62627.670955513044
2019-02-22,33530.917549346916,Produto B,2019,2,61210.14309781938
2019-02-23,32318.16954602242,Produto B,2019,2,59027.19669183529
2019-02-24,31871.385396303587,Produto B,2019,2,58222.98522234139
2019-02-25,33261.47962605786,Produto B,2019,2,60725.154835899084
2019-02-26,35710.28357166504,Produto B,2019,2,65133.001937992005
2019-02-27,28862.337317448462,Produto B,2019,2,52806.698680402165
2019-02-28,34150.50506515775,Produto B,2019,2,62325.40062627888
2019-03-01,29183.207524458096,Produto B,2019,3,53384.26505301951
2019-03-02,26480.021178986495,Produto B,2019,3,48518.529631170626
2019-03-03,26356.62547509196,Produto B,2019,3,48296.417364160465
2019-03-04,28442.090125340845,Produto B,2019,3,52050.25373460846
2019-03-05,30728.18979314616,Produto B,2019,3,56165.233136658026
2019-03-06,31078.594063705805,Produto B,2019,3,56795.96082366539
2019-03-07,28389.19620476355,Produto B,2019,3,51955.04467756933
2019-03-08,32338.365381663334,Produto B,2019,3,59063.54919598894
2019-03-09,33158.00367946602,Produto B,2019,3,60538.89813203377
2019-03-10,31084.698815027292,Produto B,2019,3,56806.94937604406
2019-03-11,29090.958013695425,Produto B,2019,3,53218.2159336467
2019-03-12,32555.202333526435,Produto B,2019,3,59453.85570934252
2019-03-13,31810.143909544284,Produto B,2019,3,58112.75054617465
2019-03-14,32036.295563525582,Produto B,2019,3,58519.82352334099
2019-03-15,28959.59984023248,Produto B,2019,3,52981.7712214134
2019-03-16,24562.03445385037,Produto B,2019,3,45066.153525925605
2019-03-17,34558.801072375536,Produto B,2019,3,63060.3334392709
2019-03-18,27032.636503434584,Produto B,2019,3,49513.237215177185
2019-03-19,30212.784262914214,Produto B,2019,3,55237.50318224052
2019-03-20,35091.72486411268,Produto B,2019,3,64019.59626439776
2019-03-21,30952.434470917964,Produto B,2019,3,56568.873556647275
2019-03-22,32201.52863011408,Produto B,2019,3,58817.24304320028
2019-03-23,27251.66132641832,Produto B,2019,3,49907.48189654791
2019-03-24,26695.890418392646,Produto B,2019,3,48907.0942621017
2019-03-25,29209.473062993282,Produto B,2019,3,53431.543022382844
2019-03-26,32487.223713823256,Produto B,2019,3,59331.494193876795
2019-03-27,29585.922365200084,Produto B,2019,3,54109.151766355084
2019-03-28,28680.629267756645,Produto B,2019,3,52479.6241909569
2019-03-29,30684.695958398886,Produto B,2019,3,56086.94423411293
2019-03-30,32469.4272061056,Produto B,2019,3,59299.46047998501
2019-03-31,27367.665738070864,Produto B,2019,3,50116.28983752249
2019-04-01,27840.913694864958,Produto B,2019,4,50968.13615975186
2019-04-02,28692.676775145585,Produto B,2019,4,52501.309704256986
2019-04-03,32495.07487854371,Produto B,2019,4,59345.62629037361
2019-04-04,30759.104660890487,Produto B,2019,4,56220.879898597814
2019-04-05,34589.817735941724,Produto B,2019,4,63116.16343369004
2019-04-06,32175.683920453022,Produto B,2019,4,58770.72256581038
2019-04-07,30214.142837900134,Produto B,2019,4,55239.948617215174
2019-04-08,32839.19215510121,Produto B,2019,4,59965.03738817712
2019-04-09,30712.012468705663,Produto B,2019,4,56136.11395266513
2019-04-10,28861.76378928747,Produto B,2019,4,52805.66632971238
2019-04-11,31657.869210530866,Produto B,2019,4,57838.6560879505
2019-04-12,28879.116485854476,Produto B,2019,4,52836.901183532995
2019-04-13,29698.688253476997,Produto B,2019,4,54312.130365253535
2019-04-14,32965.79326313917,Produto B,2019,4,60192.919382645436
2019-04-15,30080.512679327072,Produto B,2019,4,54999.414331783664
2019-04-16,28663.45753895725,Produto B,2019,4,52448.71507911799
2019-04-17,29347.502200991737,Produto B,2019,4,53679.995470780064
2019-04-18,32347.99519230353,Produto B,2019,4,59080.88285514129
2019-04-19,29169.420380371626,Produto B,2019,4,53359.44819366386
2019-04-20,29503.907760208545,Produto B,2019,4,53961.52547737032
2019-04-21,29254.718958679703,Produto B,2019,4,53512.9856346184
2019-04-22,30656.345573073086,Produto B,2019,4,56035.91354052649
2019-04-23,29506.69617380165,Produto B,2019,4,53966.54462183791
2019-04-24,27050.893017124446,Produto B,2019,4,49546.09893981894
2019-04-25,28493.781678414864,Produto B,2019,4,52143.29853014169
2019-04-26,28401.6989251985,Produto B,2019,4,51977.54957435223
2019-04-27,32795.26183721496,Produto B,2019,4,59885.96281598186
2019-04-28,31925.78889101816,Produto B,2019,4,58320.911512827624
2019-04-29,31470.67668700825,Produto B,2019,4,57501.70954560979
2019-04-30,29264.68155744316,Produto B,2019,4,53530.91831239263
2019-05-01,28637.91687671417,Produto B,2019,5,52402.74188708045
2019-05-02,29260.321962253798,Produto B,2019,5,53523.07104105177
2019-05-03,28161.25407294817,Produto B,2019,5,51544.74884030164
2019-05-04,35326.84759061417,Produto B,2019,5,64442.81717210044
2019-05-05,25751.69559193814,Produto B,2019,5,47207.543574483585
2019-05-06,31423.733232314014,Produto B,2019,5,57417.21132716016
2019-05-07,27691.488910353088,Produto B,2019,5,50699.171547630496
2019-05-08,30074.33049067221,Produto B,2019,5,54988.286392204915
2019-05-09,28290.224078105148,Produto B,2019,5,51776.894849584205
2019-05-10,27907.36712474757,Produto B,2019,5,51087.75233354056
2019-05-11,27982.943668412314,Produto B,2019,5,51223.7901121371
2019-05-12,33828.317044405216,Produto B,2019,5,61745.46218892433
2019-05-13,30016.49637535693,Produto B,2019,5,54884.18498463741
2019-05-14,28739.047269348746,Produto B,2019,5,52584.77659382268
2019-05-15,31407.13388048332,Produto B,2019,5,57387.33249386492
2019-05-16,30305.89526610936,Produto B,2019,5,55405.102987991784
2019-05-17,31738.7481601108,Produto B,2019,5,57984.238197194376
2019-05-18,26601.825811661518,Produto B,2019,5,48737.77796998567
2019-05-19,30897.97628310878,Produto B,2019,5,56470.84881859074
2019-05-20,31845.070876109712,Produto B,2019,5,58175.61908599242
2019-05-21,26930.233050239698,Produto B,2019,5,49328.91099942639
2019-05-22,31189.90627925067,Produto B,2019,5,56996.32281164614
2019-05-23,33709.59059554005,Produto B,2019,5,61531.754580967034
2019-05-24,30255.00229692685,Produto B,2019,5,55313.49564346327
2019-05-25,31943.41858685309,Produto B,2019,5,58352.6449653305
2019-05-26,31638.88173917773,Produto B,2019,5,57804.47863951485
2019-05-27,28856.54599672614,Produto B,2019,5,52796.27430310199
2019-05-28,30365.289037130133,Produto B,2019,5,55512.011775829174
2019-05-29,27121.23767877043,Produto B,2019,5,49672.719330781714
2019-05-30,29373.81916809,Produto B,2019,5,53727.36601155694
2019-05-31,30821.42402145683,Produto B,2019,5,56333.05474761723
2019-06-01,38093.927876227935,Produto B,2019,6,69423.56168620523
2019-06-02,36401.63025705064,Produto B,2019,6,66377.42597168608
2019-06-03,38086.37658139086,Produto B,2019,6,69409.96935549848
2019-06-04,33669.878827251734,Produto B,2019,6,61460.273398048055
2019-06-05,36095.60784320845,Produto B,2019,6,65826.58562677015
2019-06-06,36388.71009279828,Produto B,2019,6,66354.16967603184
2019-06-07,40823.189672455424,Produto B,2019,6,74336.2329194147
2019-06-08,35823.117025358435,Produto B,2019,6,65336.10215464012
2019-06-09,35132.982489467686,Produto B,2019,6,64093.85999003677
2019-06-10,36393.72974512815,Produto B,2019,6,66363.2050502256
2019-06-11,34115.1719457691,Produto B,2019,6,62261.80101137931
2019-06-12,36809.00402551521,Produto B,2019,6,67110.69875492233
2019-06-13,35457.544221351716,Produto B,2019,6,64678.071107428026
2019-06-14,32001.97161660582,Produto B,2019,6,58458.040418885415
2019-06-15,36200.056503912885,Produto B,2019,6,66014.59321603812
2019-06-16,35572.656592025916,Produto B,2019,6,64885.27337464158
2019-06-17,32386.964823749688,Produto B,2019,6,59151.02819174437
2019-06-18,36179.34737019994,Produto B,2019,6,65977.31677535483
2019-06-19,39950.41162491405,Produto B,2019,6,72765.23243384022
2019-06-20,37605.014721322405,Produto B,2019,6,68543.51800737527
2019-06-21,37824.57720254905,Produto B,2019,6,68938.73047358323
2019-06-22,33091.821733257406,Produto B,2019,6,60419.77062885827
2019-06-23,37497.42936822476,Produto B,2019,6,68349.8643717995
2019-06-24,36701.66364576765,Produto B,2019,6,66917.48607137671
2019-06-25,37623.77080343666,Produto B,2019,6,68577.27895518093
2019-06-26,37365.944624676136,Produto B,2019,6,68113.19183341198
2019-06-27,33047.523258249355,Produto B,2019,6,60340.03337384378
2019-06-28,36241.69411375735,Produto B,2019,6,66089.54091375817
2019-06-29,34505.8304793619,Produto B,2019,6,62964.98637184636
2019-06-30,36220.65625636673,Produto B,2019,6,66051.67277045506
2019-07-01,28473.147528585207,Produto B,2019,7,52106.157060448306
2019-07-02,32934.87767125767,Produto B,2019,7,60137.27131725875
2019-07-03,28550.734747730876,Produto B,2019,7,52245.814054910516
2019-07-04,28470.035786096083,Produto B,2019,7,52100.555923967884
2019-07-05,30435.589954811432,Produto B,2019,7,55638.55342765551
2019-07-06,28110.336978873336,Produto B,2019,7,51453.09807096694
2019-07-07,29427.604792388047,Produto B,2019,7,53824.18013529342
2019-07-08,28609.30147757085,Produto B,2019,7,52351.23416862247
2019-07-09,33134.15639699313,Produto B,2019,7,60495.97302358257
2019-07-10,31871.537926372133,Produto B,2019,7,58223.25977646478
2019-07-11,30168.96904221837,Produto B,2019,7,55158.635784988
2019-07-12,29495.132771660665,Produto B,2019,7,53945.730497984136
2019-07-13,32184.71266382716,Produto B,2019,7,58786.97430388382
2019-07-14,31103.107038171915,Produto B,2019,7,56840.08417770438
2019-07-15,31290.56780505469,Produto B,2019,7,57177.51355809338
2019-07-16,30232.117872801962,Produto B,2019,7,55272.303680038465
2019-07-17,26876.463573929483,Produto B,2019,7,49232.12594206801
2019-07-18,30057.931181212265,Produto B,2019,7,54958.76763517701
2019-07-19,29209.902853116888,Produto B,2019,7,53432.31664460534
2019-07-20,31587.366597115488,Produto B,2019,7,57711.75138380282
2019-07-21,32327.90987221527,Produto B,2019,7,59044.72927898242
2019-07-22,28956.5968406272,Produto B,2019,7,52976.365822123895
2019-07-23,31230.669788005373,Produto B,2019,7,57069.69712740461
2019-07-24,33789.73969632745,Produto B,2019,7,61676.02296238435
2019-07-25,28936.888017168036,Produto B,2019,7,52940.8899398974
2019-07-26,33680.799993207664,Produto B,2019,7,61479.93149676873
2019-07-27,28563.629174562466,Produto B,2019,7,52269.02402320738
2019-07-28,30331.35574657245,Produto B,2019,7,55450.93185282535
2019-07-29,30262.497009691317,Produto B,2019,7,55326.986126439304
2019-07-30,30308.21627883765,Produto B,2019,7,55409.28081090271
2019-07-31,28593.728033387863,Produto B,2019,7,52323.20196909309
2019-08-01,29091.401313499613,Produto B,2019,8,53219.01387329424
2019-08-02,28936.872741840365,Produto B,2019,8,52940.8624443076
2019-08-03,30945.1374801216,Produto B,2019,8,56555.73897321382
2019-08-04,30951.340896196318,Produto B,2019,8,56566.90512214831
2019-08-05,34779.181605779544,Produto B,2019,8,63457.01839939812
2019-08-06,33053.026803701774,Produto B,2019,8,60349.93975565813
2019-08-07,29255.626494122407,Produto B,2019,8,53514.61919841527
2019-08-08,30940.911754292494,Produto B,2019,8,56548.13266672142
2019-08-09,32298.181203218566,Produto B,2019,8,58991.21767478836
2019-08-10,30346.78508333947,Produto B,2019,8,55478.70465900598
2019-08-11,30144.39365311564,Produto B,2019,8,55114.40008460309
2019-08-12,30389.129809452406,Produto B,2019,8,55554.92516600927
2019-08-13,32036.031513564212,Produto B,2019,8,58519.34823341052
2019-08-14,28572.240864456235,Produto B,2019,8,52284.52506501616
2019-08-15,29627.47334245207,Produto B,2019,8,54183.943525408664
2019-08-16,31234.80451944505,Produto B,2019,8,57077.13964399602
2019-08-17,30913.811637467836,Produto B,2019,8,56499.35245643704
2019-08-18,30768.717592150053,Produto B,2019,8,56238.18317486503
2019-08-19,29538.371445232617,Produto B,2019,8,54023.560110413644
2019-08-20,32248.549758278783,Produto B,2019,8,58901.881073896744
2019-08-21,34593.27999110596,Produto B,2019,8,63122.39549298567
2019-08-22,31105.55288173226,Produto B,2019,8,56844.486696113
